"Date","Price","Open","High","Low","Vol.","Change %"
"03/09/2020","54.24","50.00","56.12","49.28","3.13M","-0.18%"
"03/10/2020","51.42","55.86","56.28","51.06","2.20M","-5.20%"
"03/11/2020","46.47","51.72","52.48","46.10","2.12M","-9.63%"
"03/12/2020","43.44","44.46","45.94","42.00","2.37M","-6.52%"
"03/13/2020","45.68","44.40","51.38","43.42","2.76M","5.16%"
"03/16/2020","48.00","45.69","49.30","42.67","2.93M","5.08%"
"03/17/2020","49.46","49.64","51.50","47.50","2.88M","3.04%"
"03/18/2020","47.87","50.00","51.40","47.00","2.10M","-3.21%"
"03/19/2020","50.50","48.50","50.70","47.72","1.86M","5.49%"
"03/20/2020","52.58","52.70","53.68","51.68","3.53M","4.12%"
"03/23/2020","49.72","52.00","53.38","49.11","1.38M","-5.44%"
"03/24/2020","50.10","52.50","52.60","49.66","1.55M","0.76%"
"03/25/2020","51.20","52.42","52.46","49.68","1.34M","2.20%"
"03/26/2020","52.90","50.70","52.90","50.10","1.52M","3.32%"
"03/27/2020","51.94","52.90","53.32","51.42","1.70M","-1.81%"
"03/30/2020","52.48","52.36","53.34","50.72","1.46M","1.04%"
"03/31/2020","55.70","53.00","55.70","52.36","2.81M","6.14%"
"04/01/2020","55.58","54.00","55.94","53.00","1.95M","-0.22%"
"04/02/2020","60.20","58.08","62.66","57.40","4.16M","8.31%"
"04/03/2020","60.86","61.00","63.84","59.58","7.51M","1.10%"
"04/06/2020","63.80","63.24","64.00","61.52","2.38M","4.83%"
"04/07/2020","64.90","64.80","67.92","64.80","2.68M","1.72%"
"04/08/2020","64.80","65.20","66.42","63.20","2.17M","-0.15%"
"04/09/2020","64.86","65.90","66.58","63.20","2.01M","0.09%"
"04/14/2020","65.06","66.00","66.08","64.04","2.51M","0.31%"
"04/15/2020","62.00","65.60","65.60","61.92","1.83M","-4.70%"
"04/16/2020","60.00","60.34","61.34","59.20","3.24M","-3.23%"
"04/17/2020","61.24","61.50","61.78","60.16","2.19M","2.07%"
"04/20/2020","61.90","62.00","62.42","60.24","1.72M","1.08%"
"04/21/2020","59.00","61.20","61.20","58.20","1.25M","-4.68%"
"04/22/2020","60.86","59.00","61.30","57.52","1.57M","3.15%"
"04/23/2020","61.46","61.50","61.80","60.48","1.47M","0.99%"
"04/24/2020","60.84","61.10","61.50","60.76","906.96K","-1.01%"
"04/27/2020","59.44","61.48","61.48","58.50","1.11M","-2.30%"
"04/28/2020","60.52","59.62","61.30","58.24","1.14M","1.82%"
"04/29/2020","61.42","61.02","61.98","59.82","1.70M","1.49%"
"04/30/2020","62.36","61.98","63.40","61.70","2.49M","1.53%"
"05/04/2020","59.52","61.14","61.28","59.44","1.35M","-4.55%"
"05/05/2020","60.50","59.80","61.16","59.80","1.33M","1.65%"
"05/06/2020","58.54","60.00","60.00","57.52","3.47M","-3.24%"
"05/07/2020","60.86","58.72","61.24","57.80","1.47M","3.96%"
"05/08/2020","62.82","61.38","63.20","61.06","1.33M","3.22%"
"05/11/2020","62.92","62.82","63.72","62.10","899.39K","0.16%"
"05/12/2020","64.54","63.00","65.00","62.72","1.41M","2.57%"
"05/13/2020","62.74","64.20","64.34","62.20","1.14M","-2.79%"
"05/14/2020","61.38","62.44","62.74","59.88","1.45M","-2.17%"
"05/15/2020","60.66","62.34","62.90","60.38","962.94K","-1.17%"
"05/18/2020","64.46","61.60","64.60","61.50","1.42M","6.26%"
"05/19/2020","63.80","65.26","65.60","63.56","1.36M","-1.02%"
"05/20/2020","64.56","63.40","64.90","63.04","1.37M","1.19%"
"05/21/2020","63.68","64.24","64.46","63.28","817.42K","-1.36%"
"05/22/2020","62.50","63.40","63.54","62.50","616.94K","-1.85%"
"05/25/2020","63.06","63.28","63.78","62.88","198.98K","0.90%"
"05/26/2020","65.86","64.20","66.48","63.90","1.26M","4.44%"
"05/27/2020","66.54","66.30","69.50","66.00","1.83M","1.03%"
"05/28/2020","67.46","66.54","68.68","65.70","1.24M","1.38%"
"05/29/2020","66.76","67.00","67.18","65.26","2.42M","-1.04%"
"06/01/2020","67.71","67.84","68.00","66.56","","1.42%"
"06/02/2020","67.80","67.74","68.00","66.30","1.62M","0.13%"
"06/03/2020","68.76","68.00","69.54","67.82","1.54M","1.42%"
"06/04/2020","68.84","68.76","69.10","67.84","1.20M","0.12%"
"06/05/2020","72.68","68.94","73.40","68.88","2.46M","5.58%"
"06/08/2020","71.60","73.00","73.50","71.08","1.63M","-1.49%"
"06/09/2020","69.52","71.50","71.78","69.08","1.48M","-2.91%"
"06/10/2020","69.88","69.70","70.50","69.08","1.53M","0.52%"
"06/12/2020","66.36","67.00","67.86","64.50","1.87M","-5.04%"
"06/15/2020","62.74","65.44","65.44","62.70","1.64M","-5.46%"
"06/16/2020","66.50","64.12","67.26","64.12","1.50M","5.99%"
"06/17/2020","66.10","67.00","67.20","65.02","1.62M","-0.60%"
"06/18/2020","65.90","66.10","66.86","64.80","1.59M","-0.30%"
"06/19/2020","66.24","66.46","66.90","65.46","6.17M","0.52%"
"06/22/2020","65.12","66.30","66.30","65.00","787.14K","-1.69%"
"06/23/2020","66.38","65.80","67.36","65.78","961.52K","1.93%"
"06/24/2020","64.08","66.40","66.42","64.08","1.02M","-3.46%"
"06/25/2020","64.62","64.00","65.36","62.76","1.16M","0.84%"
"06/26/2020","63.72","65.00","65.62","63.58","754.88K","-1.39%"
"06/29/2020","63.60","63.72","64.60","62.24","1.03M","-0.19%"
"06/30/2020","62.62","63.80","64.08","62.16","1.17M","-1.54%"
"07/01/2020","63.28","63.00","63.32","61.80","864.99K","1.05%"
"07/02/2020","63.52","63.62","64.80","63.44","1.27M","0.38%"
"07/03/2020","63.44","63.90","63.92","62.54","442.88K","-0.13%"
"07/06/2020","64.00","64.70","64.88","63.00","1.21M","0.88%"
"07/07/2020","63.32","64.00","64.00","63.10","775.57K","-1.06%"
"07/08/2020","61.76","63.16","63.22","61.22","1.82M","-2.46%"
"07/09/2020","61.20","62.00","62.18","60.86","1.16M","-0.91%"
"07/10/2020","61.42","61.00","61.44","60.00","853.41K","0.36%"
"07/13/2020","61.38","61.42","62.10","61.00","660.36K","-0.07%"
"07/14/2020","58.50","61.98","64.08","58.50","3.17M","-4.69%"
"07/15/2020","57.52","59.46","59.46","57.36","3.52M","-1.68%"
"07/16/2020","59.38","57.40","59.64","56.74","1.65M","3.23%"
"07/17/2020","59.30","59.76","59.98","58.24","753.32K","-0.13%"
"07/20/2020","59.18","59.24","59.84","58.14","892.80K","-0.20%"
"07/21/2020","59.74","59.52","60.70","58.92","984.93K","0.95%"
"07/22/2020","58.78","59.80","60.00","58.78","638.64K","-1.61%"
"07/23/2020","57.62","59.30","59.40","57.60","772.71K","-1.97%"
"07/24/2020","57.82","57.40","57.82","56.64","800.99K","0.35%"
"07/27/2020","56.94","57.82","57.88","56.64","687.16K","-1.52%"
"07/28/2020","57.32","57.44","58.96","57.00","817.35K","0.67%"
"07/29/2020","56.22","57.32","57.36","55.80","727.28K","-1.92%"
"07/30/2020","53.00","56.10","56.14","52.88","980.08K","-5.73%"
"07/31/2020","53.28","53.20","54.50","52.28","1.08M","0.53%"
"08/03/2020","53.02","53.54","53.82","52.44","708.09K","-0.49%"
"08/04/2020","53.38","53.50","53.70","52.70","1.09M","0.68%"
"08/05/2020","54.08","54.00","55.58","53.40","1.06M","1.31%"
"08/06/2020","52.36","54.08","54.52","51.52","1.24M","-3.18%"
"08/07/2020","53.64","52.46","53.74","52.44","784.37K","2.44%"
"08/10/2020","53.20","54.00","54.10","52.72","567.16K","-0.82%"
"08/11/2020","54.50","53.56","54.78","53.02","1.11M","2.44%"
"08/12/2020","55.46","54.70","56.18","54.30","1.21M","1.76%"
"08/13/2020","55.70","55.62","57.72","55.40","1.30M","0.43%"
"08/14/2020","55.58","55.86","56.30","54.76","629.54K","-0.22%"
"08/17/2020","56.58","55.50","56.58","55.10","908.32K","1.80%"
"08/18/2020","53.62","56.60","56.60","53.60","1.38M","-5.23%"
"08/19/2020","52.58","53.80","53.80","52.58","1.05M","-1.94%"
"08/20/2020","53.68","52.58","54.78","52.30","800.85K","2.09%"
"08/21/2020","53.02","54.16","54.26","52.80","628.88K","-1.23%"
"08/24/2020","53.18","53.44","53.80","52.62","726.46K","0.30%"
"08/25/2020","53.70","53.70","55.18","53.54","1.26M","0.98%"
"08/26/2020","54.28","53.60","54.96","53.34","1.07M","1.08%"
"08/27/2020","53.90","54.52","54.58","53.22","558.13K","-0.70%"
"08/28/2020","52.42","53.62","53.88","52.22","1.19M","-2.75%"
"08/31/2020","50.64","52.70","53.40","50.64","2.00M","-3.40%"
"09/01/2020","50.32","50.86","51.46","49.50","1.08M","-0.63%"
"09/02/2020","50.30","50.76","51.12","49.87","925.49K","-0.04%"
"09/03/2020","50.50","50.56","51.20","50.20","714.08K","0.40%"
"09/04/2020","50.28","50.12","51.22","50.00","567.69K","-0.44%"
"09/07/2020","50.44","51.00","51.00","50.00","322.22K","0.32%"
"09/08/2020","48.10","50.66","50.82","47.86","1.22M","-4.64%"
"09/09/2020","49.44","48.30","49.82","48.19","1.94M","2.79%"
"09/10/2020","49.22","49.80","50.08","48.30","703.88K","-0.44%"
"09/11/2020","49.51","49.46","49.51","48.62","652.00K","0.59%"
"09/14/2020","48.91","50.20","50.28","48.80","489.95K","-1.21%"
"09/15/2020","48.60","49.00","49.41","48.21","767.34K","-0.63%"
"09/16/2020","47.70","48.73","48.73","47.53","765.20K","-1.85%"
"09/17/2020","49.88","49.44","49.88","47.55","1.30M","4.57%"
"09/18/2020","48.11","49.89","49.89","48.11","1.66M","-3.55%"
"09/21/2020","46.50","48.12","48.59","46.26","981.56K","-3.35%"
"09/22/2020","45.40","46.55","46.80","44.80","1.26M","-2.37%"
"09/23/2020","45.17","45.05","46.26","45.02","869.36K","-0.51%"
"09/24/2020","44.07","45.00","45.08","43.85","988.58K","-2.44%"
"09/25/2020","44.43","44.10","44.94","44.05","844.18K","0.82%"
"09/28/2020","46.50","45.00","46.67","44.49","933.13K","4.66%"
"09/29/2020","45.16","46.66","46.80","45.02","855.24K","-2.88%"
"09/30/2020","45.85","45.15","46.10","44.84","900.73K","1.53%"
"10/01/2020","44.86","46.32","46.45","44.86","757.52K","-2.16%"
"10/02/2020","43.94","44.64","44.66","43.70","1.19M","-2.05%"
"10/05/2020","46.00","44.80","46.64","44.80","978.53K","4.69%"
"10/06/2020","46.79","46.98","47.20","46.25","808.10K","1.72%"
"10/07/2020","46.76","46.76","46.87","46.15","678.91K","-0.06%"
"10/08/2020","46.66","46.92","46.95","45.97","829.31K","-0.21%"
"10/09/2020","45.83","46.40","46.40","44.93","1.25M","-1.78%"
"10/12/2020","44.70","45.98","46.18","44.58","1.15M","-2.47%"
"10/13/2020","43.94","44.72","45.00","43.16","1.42M","-1.70%"
"10/14/2020","43.30","44.00","44.06","42.82","1.78M","-1.46%"
"10/15/2020","40.80","42.80","42.95","40.76","1.57M","-5.77%"
"10/16/2020","42.10","40.82","42.45","40.02","1.21M","3.19%"
"10/19/2020","42.64","42.93","43.40","42.28","1.26M","1.28%"
"10/20/2020","42.45","42.60","43.08","41.44","867.74K","-0.45%"
"10/21/2020","41.80","42.49","43.10","41.80","664.71K","-1.53%"
"10/22/2020","41.84","41.50","42.19","41.00","847.85K","0.10%"
"10/23/2020","41.76","42.02","42.70","41.54","1.37M","-0.19%"
"10/26/2020","40.12","41.28","41.58","40.12","831.60K","-3.93%"
"10/27/2020","38.65","40.20","40.30","38.09","1.89M","-3.66%"
"10/28/2020","37.74","38.00","39.00","37.20","1.32M","-2.35%"
"10/29/2020","38.99","39.70","39.74","37.74","1.93M","3.31%"
"10/30/2020","38.10","38.97","38.97","37.55","1.51M","-2.28%"
"11/02/2020","38.91","38.52","38.99","38.00","1.24M","2.13%"
"11/03/2020","42.77","39.20","42.88","39.10","2.94M","9.92%"
"11/04/2020","41.01","42.60","42.72","40.22","1.66M","-4.12%"
"11/05/2020","40.78","41.19","41.70","40.42","1.54M","-0.56%"
"11/06/2020","39.46","40.72","40.78","38.76","1.30M","-3.24%"
"11/09/2020","45.14","40.12","45.40","39.52","4.06M","14.39%"
"11/10/2020","47.94","46.00","49.79","45.10","3.90M","6.20%"
"11/12/2020","46.92","47.82","49.00","45.58","2.66M","-2.13%"
"11/13/2020","45.76","46.85","46.85","45.20","1.18M","-2.47%"
"11/16/2020","49.60","46.84","49.68","46.61","2.73M","8.39%"
"11/17/2020","50.36","49.99","51.88","49.01","3.53M","1.53%"
"11/18/2020","52.40","50.36","52.46","49.85","1.78M","4.05%"
"11/19/2020","50.28","51.60","51.78","50.04","1.60M","-4.05%"
"11/20/2020","50.04","50.30","50.44","48.35","2.71M","-0.48%"
"11/23/2020","52.54","51.80","52.88","50.60","1.74M","5.00%"
"11/24/2020","54.02","53.00","54.38","52.92","2.08M","2.82%"
"11/25/2020","53.50","54.52","55.20","53.20","1.89M","-0.96%"
"11/26/2020","54.00","53.52","54.18","53.16","720.16K","0.93%"
"11/27/2020","53.52","53.80","53.80","52.60","858.33K","-0.89%"
"11/30/2020","55.34","52.80","58.08","50.68","7.69M","3.40%"
"12/01/2020","56.98","57.00","57.48","55.80","2.35M","2.96%"
"12/02/2020","56.32","57.24","57.24","55.26","1.61M","-1.16%"
"12/03/2020","55.48","56.50","56.78","55.48","1.46M","-1.49%"
"12/04/2020","57.50","56.42","57.60","55.68","1.66M","3.64%"
"12/07/2020","59.60","57.64","59.86","56.88","2.64M","3.65%"
"12/08/2020","60.00","59.50","60.68","58.80","2.13M","0.67%"
"12/09/2020","61.70","60.00","62.50","59.90","2.57M","2.83%"
"12/10/2020","61.98","61.76","62.36","60.10","2.15M","0.45%"
"12/11/2020","61.94","62.10","62.10","59.76","2.14M","-0.06%"
"12/14/2020","60.86","62.04","63.20","60.22","1.16M","-1.74%"
"12/15/2020","59.90","60.00","60.44","59.06","1.15M","-1.58%"
"12/16/2020","60.06","59.96","61.50","59.72","1.00M","0.27%"
"12/17/2020","58.50","60.32","60.90","56.90","2.31M","-2.60%"
"12/18/2020","58.48","58.00","59.44","57.90","1.99M","-0.03%"
"12/21/2020","54.84","57.40","57.48","53.52","2.10M","-6.22%"
"12/22/2020","56.26","54.94","56.50","54.24","1.10M","2.59%"
"12/23/2020","57.42","56.74","58.00","56.34","713.86K","2.06%"
"12/28/2020","59.60","58.56","59.94","58.50","829.32K","3.80%"
"12/29/2020","59.20","60.00","61.00","58.84","849.82K","-0.67%"
"12/30/2020","57.72","59.20","59.30","57.60","1.45M","-2.50%"
"01/04/2021","58.98","58.94","60.62","58.62","1.03M","2.18%"
"01/05/2021","59.60","58.70","60.18","58.10","1.46M","1.05%"
"01/07/2021","62.90","61.42","62.90","60.80","2.13M","5.54%"
"01/08/2021","63.98","63.00","64.98","62.74","2.02M","1.72%"
"01/11/2021","63.42","64.00","64.20","62.50","1.19M","-0.88%"
"01/12/2021","63.26","64.00","64.50","62.30","1.37M","-0.25%"
"01/13/2021","61.34","63.88","63.94","61.12","1.22M","-3.04%"
"01/14/2021","61.94","61.00","62.30","60.20","896.16K","0.98%"
"01/15/2021","60.06","61.48","61.68","59.28","1.28M","-3.04%"
"01/18/2021","61.70","59.80","61.78","58.60","1.17M","2.73%"
"01/19/2021","60.66","62.40","62.70","60.50","794.45K","-1.69%"
"01/20/2021","60.48","60.70","61.20","59.62","869.85K","-0.30%"
"01/21/2021","60.12","60.50","61.10","59.60","952.74K","-0.60%"
"01/22/2021","59.68","59.50","60.10","58.10","1.49M","-0.73%"
"01/25/2021","57.90","60.00","60.22","57.50","1.04M","-2.98%"
"01/26/2021","58.60","57.56","59.66","56.58","1.08M","1.21%"
"01/27/2021","57.20","58.70","59.38","56.90","1.40M","-2.39%"
"01/28/2021","58.00","56.60","58.56","56.20","1.28M","1.40%"
"01/29/2021","56.02","57.50","57.58","56.00","2.52M","-3.41%"
"02/01/2021","57.18","56.50","58.26","56.24","1.20M","2.07%"
"02/02/2021","59.04","58.02","59.48","57.90","1.17M","3.25%"
"02/03/2021","58.92","59.20","60.00","58.24","845.29K","-0.20%"
"02/04/2021","58.48","60.00","60.62","58.48","1.10M","-0.75%"
"02/05/2021","58.74","59.18","59.88","58.56","732.82K","0.44%"
"02/08/2021","59.96","59.42","60.26","58.40","1.42M","2.08%"
"02/09/2021","60.42","60.10","61.72","59.22","1.86M","0.77%"
"02/10/2021","59.44","60.86","61.30","58.76","1.00M","-1.62%"
"02/11/2021","59.44","59.60","60.20","58.80","934.61K","0.00%"
"02/12/2021","59.76","59.44","59.82","58.36","575.57K","0.54%"
"02/15/2021","60.38","60.74","61.24","60.00","809.50K","1.04%"
"02/16/2021","61.60","60.78","61.80","60.40","1.55M","2.02%"
"02/17/2021","61.14","61.60","62.30","60.74","1.16M","-0.75%"
"02/18/2021","59.02","61.08","61.56","59.02","1.28M","-3.47%"
"02/19/2021","60.68","59.32","60.92","59.20","1.12M","2.81%"
"02/22/2021","59.52","60.30","60.46","59.36","698.00K","-1.91%"
"02/23/2021","59.72","59.90","61.44","58.78","1.39M","0.34%"
"02/24/2021","59.96","60.02","60.34","59.24","1.48M","0.40%"
"02/25/2021","59.92","61.00","61.46","59.90","1.40M","-0.07%"
"02/26/2021","58.84","58.26","59.50","58.10","1.97M","-1.80%"
"03/01/2021","60.40","60.00","60.50","59.22","1.10M","2.65%"
"03/02/2021","60.90","60.40","61.16","59.70","1.05M","0.83%"
"03/03/2021","60.20","60.92","61.74","60.18","1.19M","-1.15%"
"03/04/2021","61.48","60.00","61.80","59.60","1.62M","2.13%"
"03/05/2021","63.76","61.02","64.90","61.02","3.12M","3.71%"
"03/08/2021","66.66","64.90","67.40","64.60","3.28M","4.55%"
"03/09/2021","67.06","66.72","67.90","66.30","2.04M","0.60%"
"03/10/2021","69.44","67.80","69.88","67.32","2.40M","3.55%"
"03/11/2021","68.48","69.60","70.90","67.56","1.84M","-1.38%"
"03/12/2021","69.12","68.40","69.48","67.42","1.02M","0.93%"
"03/15/2021","68.36","69.10","70.20","68.32","846.59K","-1.10%"
"03/16/2021","66.46","68.42","69.10","66.00","1.42M","-2.78%"
"03/17/2021","65.34","65.98","66.16","62.50","3.14M","-1.69%"
"03/18/2021","65.14","65.10","66.48","64.20","1.10M","-0.31%"
"03/19/2021","63.68","63.12","64.72","63.08","1.97M","-2.24%"
"03/22/2021","64.08","63.00","64.90","62.66","730.42K","0.63%"
"03/23/2021","63.04","64.20","64.26","62.30","897.10K","-1.62%"
"03/24/2021","62.82","62.40","63.68","62.00","1.09M","-0.35%"
"03/25/2021","61.90","62.70","63.18","61.50","1.09M","-1.46%"
"03/26/2021","63.04","62.38","64.04","61.80","1.15M","1.84%"
"03/29/2021","64.10","63.00","65.48","63.00","1.03M","1.68%"
"03/30/2021","64.58","64.38","65.20","63.54","959.67K","0.75%"
"03/31/2021","63.46","64.88","64.96","63.36","1.13M","-1.73%"
"04/01/2021","64.20","63.50","64.56","63.48","875.34K","1.17%"
"04/06/2021","66.20","64.02","66.40","64.02","1.81M","3.12%"
"04/07/2021","66.40","66.48","67.78","66.22","1.89M","0.30%"
"04/08/2021","64.60","67.08","67.12","64.56","1.22M","-2.71%"
"04/09/2021","64.62","64.70","65.40","63.80","783.34K","0.03%"
"04/12/2021","64.80","64.58","65.18","63.52","631.66K","0.28%"
"04/13/2021","63.56","64.94","64.94","63.54","894.74K","-1.91%"
"04/14/2021","65.60","63.90","65.60","63.70","824.09K","3.21%"
"04/15/2021","67.38","65.88","67.64","65.74","1.98M","2.71%"
"04/16/2021","67.16","67.38","67.72","66.38","972.17K","-0.33%"
"04/19/2021","66.26","67.00","67.64","66.10","988.37K","-1.34%"
"04/20/2021","66.20","66.38","67.42","65.90","999.49K","-0.09%"
"04/21/2021","66.42","65.92","66.60","65.60","685.12K","0.33%"
"04/22/2021","66.94","66.50","67.60","66.50","1.36M","0.78%"
"04/23/2021","66.50","66.76","66.88","65.72","920.24K","-0.66%"
"04/26/2021","66.76","66.68","66.94","65.80","650.86K","0.39%"
"04/27/2021","66.92","66.92","67.06","66.22","1.10M","0.24%"
"04/28/2021","67.16","67.10","67.36","66.36","966.42K","0.36%"
"04/29/2021","67.50","67.70","68.86","67.50","1.37M","0.51%"
"04/30/2021","66.72","68.24","68.24","66.70","895.73K","-1.16%"
"05/04/2021","67.12","67.18","68.22","66.60","1.55M","0.60%"
"05/05/2021","69.06","67.64","69.16","67.34","1.29M","2.89%"
"05/06/2021","68.90","69.30","71.00","68.42","2.08M","-0.23%"
"05/07/2021","70.02","70.00","70.40","69.26","1.10M","1.63%"
"05/10/2021","71.78","70.30","72.50","70.30","1.44M","2.51%"
"05/11/2021","72.20","71.72","72.30","70.74","1.23M","0.59%"
"05/12/2021","73.20","72.20","73.96","71.06","1.78M","1.39%"
"05/13/2021","74.00","72.50","74.44","71.54","1.99M","1.09%"
"05/14/2021","76.46","74.74","76.86","74.50","1.51M","3.32%"
"05/17/2021","76.46","77.00","77.90","75.48","1.44M","0.00%"
"05/18/2021","76.80","77.14","77.50","76.30","1.03M","0.44%"
"05/19/2021","75.20","76.30","76.32","74.56","1.57M","-2.08%"
"05/20/2021","76.90","75.20","76.96","74.80","859.18K","2.26%"
"05/21/2021","76.00","77.00","77.48","76.00","765.83K","-1.17%"
"05/24/2021","75.70","76.00","76.56","75.50","669.12K","-0.39%"
"05/25/2021","76.08","76.42","76.42","75.06","1.19M","0.50%"
"05/26/2021","76.76","76.12","76.76","75.60","788.51K","0.89%"
"05/27/2021","78.28","76.68","78.72","76.16","2.01M","1.98%"
"05/28/2021","79.94","78.36","79.98","78.36","981.92K","2.12%"
"05/31/2021","81.80","80.12","82.68","79.80","1.05M","2.33%"
"06/01/2021","81.68","81.80","84.24","81.20","1.24M","-0.15%"
"06/02/2021","81.18","81.70","82.52","80.32","1.02M","-0.61%"
"06/04/2021","81.54","81.46","82.36","80.98","678.21K","0.44%"
"06/07/2021","81.54","81.78","83.34","81.32","534.92K","0.00%"
"06/08/2021","81.00","81.50","81.68","80.38","747.79K","-0.66%"
"06/09/2021","80.28","81.50","81.82","78.90","1.39M","-0.89%"
"06/10/2021","82.78","80.00","82.78","79.58","1.11M","3.11%"
"06/11/2021","81.34","82.52","82.60","80.90","611.98K","-1.74%"
"06/14/2021","83.10","81.78","83.10","81.58","709.68K","2.16%"
"06/15/2021","82.38","83.42","83.62","81.98","762.76K","-0.87%"
"06/16/2021","80.90","82.26","83.34","80.90","998.00K","-1.80%"
"06/17/2021","81.40","80.68","82.28","80.50","865.02K","0.62%"
"06/18/2021","78.52","81.24","81.40","77.94","3.06M","-3.54%"
"06/21/2021","79.08","78.32","79.46","76.58","853.06K","0.71%"
"06/22/2021","79.48","80.26","80.78","79.20","847.40K","0.51%"
"06/23/2021","79.70","79.94","80.20","79.54","484.64K","0.28%"
"06/24/2021","79.84","79.98","80.10","78.94","866.54K","0.18%"
"06/25/2021","79.38","79.98","80.40","79.02","637.68K","-0.58%"
"06/28/2021","79.00","79.30","79.38","78.62","348.15K","-0.48%"
"06/29/2021","77.00","78.52","78.56","75.72","1.27M","-2.53%"
"06/30/2021","76.78","77.08","77.50","75.86","1.04M","-0.29%"
"07/01/2021","77.82","76.98","79.18","76.80","909.30K","1.35%"
"07/02/2021","77.42","78.50","79.00","77.42","485.93K","-0.51%"
"07/05/2021","77.80","77.70","78.34","77.42","446.55K","0.49%"
"07/06/2021","75.68","78.10","78.50","75.52","677.51K","-2.72%"
"07/07/2021","75.00","75.68","76.30","74.66","1.42M","-0.90%"
"07/08/2021","73.36","75.00","75.06","72.32","1.52M","-2.19%"
"07/09/2021","74.54","73.72","74.88","73.04","1.03M","1.61%"
"07/12/2021","75.50","74.62","75.70","74.06","698.13K","1.29%"
"07/13/2021","74.42","75.80","75.82","74.30","568.65K","-1.43%"
"07/14/2021","75.28","75.00","75.56","74.80","528.45K","1.16%"
"07/15/2021","74.08","74.52","75.50","73.92","957.09K","-1.59%"
"07/16/2021","74.12","74.10","74.78","74.00","642.95K","0.05%"
"07/19/2021","71.68","74.12","74.32","71.12","1.37M","-3.29%"
"07/20/2021","72.50","72.00","73.12","71.24","1.13M","1.14%"
"07/21/2021","70.44","69.68","70.80","69.20","824.57K","-2.84%"
"07/22/2021","68.72","70.64","70.88","68.70","1.02M","-2.44%"
"07/23/2021","69.40","68.66","69.50","68.42","642.54K","0.99%"
"07/26/2021","70.34","69.40","70.86","68.40","737.90K","1.35%"
"07/27/2021","69.44","70.38","70.52","69.22","539.24K","-1.28%"
"07/28/2021","71.54","69.68","71.96","69.68","926.71K","3.02%"
"07/29/2021","72.54","73.56","74.28","72.54","1.87M","1.40%"
"07/30/2021","72.94","72.54","73.12","72.22","1.12M","0.55%"
"08/02/2021","72.24","73.80","73.80","72.02","651.88K","-0.96%"
"08/03/2021","73.68","73.62","74.86","72.66","1.42M","1.99%"
"08/04/2021","73.92","74.00","74.60","73.34","649.99K","0.33%"
"08/05/2021","74.70","74.28","74.92","73.54","712.83K","1.06%"
"08/06/2021","74.00","74.50","74.64","73.22","709.79K","-0.94%"
"08/09/2021","72.92","73.88","73.90","72.92","366.15K","-1.46%"
"08/10/2021","73.94","72.90","74.12","72.80","522.80K","1.40%"
"08/11/2021","74.50","73.78","74.80","73.70","644.25K","0.76%"
"08/12/2021","75.58","74.50","75.84","74.22","641.28K","1.45%"
"08/13/2021","75.00","75.76","75.76","74.34","464.55K","-0.77%"
"08/16/2021","73.98","74.64","75.60","73.84","463.77K","-1.36%"
"08/17/2021","74.20","73.88","74.22","73.52","478.58K","0.30%"
"08/18/2021","73.38","74.20","74.20","73.02","438.49K","-1.11%"
"08/19/2021","70.74","72.50","72.50","69.84","1.33M","-3.60%"
"08/20/2021","71.42","70.72","71.50","70.10","579.15K","0.96%"
"08/23/2021","72.50","71.76","72.92","71.76","893.29K","1.51%"
"08/24/2021","74.36","73.00","74.48","72.82","849.83K","2.57%"
"08/25/2021","74.24","74.30","74.30","73.36","420.69K","-0.16%"
"08/26/2021","72.70","74.00","74.00","72.70","451.48K","-2.07%"
"08/27/2021","73.56","72.88","73.66","72.30","319.24K","1.18%"
"08/30/2021","73.96","73.56","74.12","73.32","438.98K","0.54%"
"08/31/2021","74.30","73.96","74.88","73.18","1.80M","0.46%"
"09/01/2021","73.64","74.50","74.66","73.64","530.21K","-0.89%"
"09/02/2021","73.50","73.54","73.90","72.00","799.62K","-0.19%"
"09/03/2021","74.36","73.74","74.68","73.34","596.72K","1.17%"
"09/06/2021","74.50","74.28","74.50","73.66","270.21K","0.19%"
"09/07/2021","75.16","74.40","75.44","74.14","732.11K","0.89%"
"09/08/2021","75.18","74.98","75.80","73.92","920.65K","0.03%"
"09/09/2021","74.60","74.74","75.18","74.26","648.51K","-0.77%"
"09/10/2021","74.54","74.84","75.00","74.10","528.05K","-0.08%"
"09/13/2021","76.98","74.96","76.98","74.40","1.10M","3.27%"
"09/14/2021","80.50","77.00","80.72","76.74","2.02M","4.57%"
"09/15/2021","79.30","80.20","80.30","78.56","1.43M","-1.49%"
"09/16/2021","77.10","79.18","79.20","76.86","1.01M","-2.77%"
"09/17/2021","76.08","77.22","77.76","75.52","2.44M","-1.32%"
"09/20/2021","74.22","75.10","75.54","72.52","1.13M","-2.44%"
"09/21/2021","75.06","74.22","75.98","74.22","796.05K","1.13%"
"09/22/2021","77.50","75.50","77.78","75.50","605.56K","3.25%"
"09/23/2021","76.44","78.40","78.56","76.12","742.73K","-1.37%"
"09/24/2021","78.90","76.52","78.90","76.22","1.58M","3.22%"
"09/27/2021","79.82","79.10","80.38","79.04","1.59M","1.17%"
"09/28/2021","79.56","79.86","79.88","78.34","1.02M","-0.33%"
"09/29/2021","80.00","79.26","80.14","78.54","856.52K","0.55%"
